,id,date,dateYear,dateMonth,dateDay,rating,content
488,489,20220218,2022,02,18,3,이체할때 금액입력하는 화면에서도 이체가능금액 표시해주세요. 안보이니까 전화면에서 보고 외우고 와서 입력해야되요. 그리고 이체금액 틀려서 취소하고 다시 입력할라면 뭔가 자꾸 오류떠서 처음부터해야되요. 불편해요. 단계마다 전체화면으로 화면전환하는 것보다 전처럼 한화면에 다 볼수있는게 좋아요 ㅠ 그리고 잦은 인증오류 해결좀 해주세요.
489,490,20220209,2022,02,09,1,"웬만하면 말안하고 쓰겠는데 업데이트 한 뒤로 거래내역에서 이체할 때 내통장표시 입력한거 보이지도않아서 불편해 죽겠어요. 이렇게 볼수도 없는거 내통장표시 입력하면 뭐합니까? 이체건 눌렀을때 넘어간 화면에도 안보이고, 별도 메모입력 칸만 있고... 눌러서 들어간 화면에서 보여도 거래내역에 안보여서 불편할 판에 입력한걸 어디에서도 볼 수 없으니 환장하겠네요. 이체할 때 내통장표시에도 입력하고 거래내역에서 메모도 따로 입력하라는건지 뭔지.."
490,491,20220224,2022,02,24,1,"로그인하려는데 비밀번호 기억안나서 3번틀렸습니다, 오류 걸려버렸구요 다른방법으로 로그인하려고 인증서 재발급해서 로그인하려니까 오류 때문에 비밀번호 바꾸고 오라더군요, 비밀번호 바꾸려니까 로그인해서 오류횟수 초기화 하던지 지점을 방문하랍니다. 로그인이 안되는데 로그인해서 오류 초기화를 요구하는것도 어처구니 없구요, 지점을 방문할거면 어플을 안쓰죠. 하다못해 전화상담원을 통한 본인인증으로 오류 초기화라도 있었으면 이정도로 발 동동 구르지는 않았을겁니다. 사용조차 못해볼 어플에 별점 1개도 아깝구요 다른것도 아니고 금융 관련된 서비스를 이런식으로 운영할줄은 몰랐습니다 능력이 안되면 다른 고객들 피곤하게 하지말고 서비스 종료 추천드립니다"
491,492,20220214,2022,02,14,2,왜 한번씩 자꾸 지문 등록을 다시 하라고 뜨는지 모르겠네요. 며칠만에 앱 들어갔는데 지문인식 5회 오류로 다시 등록하라는데 이게 대체 뭔가요? 지난 달에도 저렇게 오류 떠서 다시 등록하려고 뭐 인증받고 난리를 치는데 지문인식 가능한 단말기가 아니라고 뜨지를 않나.. 로그인이야 다른 방법 이용해도 상관없으니 별거 아닐 수도 있지만 되게 거슬리네요.
492,493,20211124,2021,11,24,1,업데이트 이후 UI 도 불편하고 이체 시 표시 부분도 헤깔리게 변경되어 사용이 어렵습니다. 그리고 중요하게 지금 USQC0014 오류 코드 UCBP0022등 문제들로 앱 사용이 11/24일 기준으로 안되고 있습니다. 오전에 은행 이체 볼일이 많은데 거래량 증가하여 처리가 지연등 사용 자체가 안되어서 업무를 못보고있습니다. 장애 상황이면 고지를 하시는게 좋을듯합니다.
493,494,20181105,2018,11,05,4,안 좋은 리뷰가 많네요... 첨엔 지문인식 부분에서 계속 페이지가 안 넘어가길래 자동업뎃이 안됐나싶어 업뎃 했는데도 안되서 아예 삭제하고 다시 까니까 됐습니다. 그 과정이 짜증났지만 현 디자인이 전보다 보기도 편하고 보안카드 입력 안해도 되서 굉장히 만족합니다. 저는 전 디자인이 별로였어서 지금이 좋습니다.
494,495,20200731,2020,07,31,5,주거래은행으로 자주 앱을 사용해요.바쁠때 오픈뱅킹 UI가 보기좋고 편리해서 좋아요.근데 메인에서 이체버튼 눌렀다가 홈으로가서 전계좌조회 한번하고 다시 이체하려고 메뉴의 백버튼을 누르니 홈으로 가는게아니라 예금메뉴로 가서 좀 당황했네요.소소한거만 수정하심 더 괜찮은 앱이 될거같아요~^^
495,496,20201119,2020,11,19,1,난생 처음으로 어플때문에 은행을 못쓰겠다는 생각이 들었습니다. V3삭제하고 재설치해도 안되고 kb어플 삭제하고 재설치해도 안되고 지문인증부터 공인인증로그인까지 전부 안됩니다. 메세지는 wifi 를 확인하라는게 전부고 (모바일데이터 쓰고있는데..) 로그인을 어떤방식으로든 못하고있네요
496,497,20210225,2021,02,25,5,"국민은행으로 주거래 계속하고있습니다. 앱이 생긴이후로 계속사용하고있는데 지문으로 쉽고편하게 잘 쓰고 있습니다.이체시에도 편하게 잘 되어있어 이용하는데 좋습니다. 국민스타뱅킹외에 국민은행,카드관련 앱이 다양하게 많아서 종류가 많아 설치를 다해야해서 그렇지만 통합되어서 편하게 쓸수있으면 더좋을것 같습니다."
497,498,20190503,2019,05,03,2,"1 지문로그인에 있어 (이미 등록된 상태, 간편이체 신청위해), 갱신한 공인인증을 인지 못하고 지문인증 페이지에서 계속해 지난 인증서가 나오고, 지문 갖다 댄 후 진행하면 새팝업창으로 '폐기된 인증서'라고 뜹니다. ㅋㅋ 당연히 로그인 실패죠~ 3번 시도, 같고요. 아마 지문인증 폐기하고 다시 들어가 신청해야 하나요??? .... 2. 왜 첫화면은 계속 핀인증 요구하죠?? 핀번호 등록도 하지 않았건만 .... 3. 국민카드와 앱 모양이 너무 똑같아요. 한눈에 인식되게 (구지 글자를 확인하지 않아도), 색을 좀 다르게 하던가 뭔가 구별 되게 해주셨으면 해요~ .... 4. 글씨가 너무 작아 졌어요... 공연히 업데이트해 여러모로 많이 불편합니다~ ㅋ"
498,499,20200804,2020,08,04,1,아니 어째서 앱을 이렇게만든거죠? 앱을 사용하는데 그냥 브라우저 통해서 하는것보다도 못하네요 절차완료하고 마지막에 인증서 로그인하고 먹통될때가 한 두번이아니고 이용가능시간이 아닌것들이면 처음에 고지를 해줘야지 로딩도 빠른편이 아니고 정보 다입력하고 마지막에 알려주면 시간만 버리는 꼴아닙니까 은행앱중에 최악이네요 개선부탁드립니다
499,500,20200417,2020,04,17,1,V3앱 실행해야 한다고 해서 실행하러 감->스타뱅킹 어플 재접속->V3앱 실행해야 한다고 또 팝업 뜸->확인버튼 누르면 어플 꺼짐 // 근데 이 짓거리 안해도 스타뱅킹 아예 껐다 키면 또 그냥 지문인식 됨 이게 뭡니까... 어플 갯수도 많아서 뭐가 뭔지 헷갈리는데 안정성 유지라던지... 안되는건가요...
500,501,20210224,2021,02,24,5,덕분에 항상 편리하게 이용하고 있습니다! 빠르고 오류도 없고 가독성이 좋아서 다른 은행 어플보다 자주 이용하게 되네요. 그리고 요즘 들어서 이벤트를 많이 하니까 더 스타뱅킹 어플을 자주 들어가게 되네요. 직원들이 열일해주시니 고객은 편합니다! 성과급 팍팍 주세여 ㅋㅋㅋ 앞으로도 애용할게요~~^^
501,502,20220118,2022,01,18,1,"화면은 제때 안넘어가고, 어플을 단순화시킨건 좋다쳐도 사용성이 안맞는 디자인은 쓸모가 없다고 봅니다.. 뭐 수정하기 누르면 수정하는 화면은 안뜨고 초기화면만 뜨니 이건 쓰라는건지 말라는건지 모를정도네요. 비대면이 일상이 되어가는 만큼 이런 서비스 하나에도 신경써주셨으면 좋겠습니다 가입하기도 전에 지치네요"
502,503,20200701,2020,07,01,5,근처에 있던 은행이라 별생각없이 이용하게 되었는데 은근 수수료 면제나 다양한 이벤트 혜택이 많아서 좋더라고요. 보안 측면에서도 신뢰가 가는 편이고요. 저축상품은 시기가 어쩔 수 없긴 하지만 좋은 복리 상품을 좀 더 만나볼 수 있길 바랍니다. 기존 복리 적금은 올해 초 만기가 되어버려서요 ㅎㅎ
503,504,20210228,2021,02,28,5,주거래은행이라 자주이용하는 어플입니다. 타사 앱 보다 계좌조회 정리시 편리하다고 느끼고 있습니다. 은행이다보니 보안이 중요한데 다양한 로그인 방식이 마음에 듭니다. 은행뿐 아니라 기타 여러 kb 그룹내 어플이 다양하게 많이 설치후 이용중인데요 여러개인 만큼 각각의 특징에 맞게 간편하게 이용할 수 있는 장점이 있지만 갯수가 많아 정리하고 싶음 욕구가 생깁니다.
504,505,20210315,2021,03,15,1,"공동인증서 때문에 어쩔 수 없이 쓰지 사실 토스보다 나은게 아무것도 없음. 일단 로그인방식이 다양한건 좋은게 아니라 헷갈리고 불편한거임. 불필요하게 복잡한 인터페이스, 앱 내에서의 동작 속도, 송금절차 등등 단 한가지도 토스를 이기지 못함. 토스인증서가 (구) 공인인증서를 대체할 수준에 이르면 즉시 삭제할 예정"
505,506,20200622,2020,06,22,4,주거래 은행으로 kb를 쓰면서 자연스럽게 kb스타뱅킹을 사용하고 있는데 은행을 굳이 안 가도 될 만큼 편리하고 이체할 때도 빠른이체를 주로 이용하다 보니 너무 편하고 빠르다 하지만 다른 은행에 비해 로딩이 오래 걸리고 지문인식이 잘 안 되서 지문을 재등록하느라 짜증이 났지만 편리성 때문에 다시 이용할 수 밖에 없다 종종하는 이벤트도 많아서 자주 들어오게 된다
506,507,20211112,2021,11,12,3,v50 안드로이드 11 사용중이며 kb국민은행 스타뱅킹 어플리케이션 업데이트 이후 정상적으로 작동하지 않는것 같습니다. 어플 실행후 딜레이가 매우 심하며 지문 등록을 하려고 시도하여도 번호 인증후 응답코드(UCWB1126)과 함께 정상적으로 로그인을 할 수 없습니다. 정상적으로 작동하지 않으니 빠르게 업데이트 부탁드리겠습니다.
507,508,20210315,2021,03,15,5,"성인되고나서 첫은행이기도 하고 그때부터 지금까지 쭉 몇년간 쓰고있는데 정말 잘선택한거같고 아주 편하게 사용하고있어요.! 입금,출금 기본적인 은행업무도 편하게 할수있고 통장관리, 적금관리 등등 관리도 무척 편해요.! 최근에는 오픈뱅킹서비스도 되어서 더 자주 이용하는거 같아요! 몇 년간 쓰면서 계속해서 다양한 서비스도 제공해주시고 오류도 없이 사용할수있게 해주셔서 감사합니다."
508,509,20190622,2019,06,22,1,"왜 지문로그인, 홍채로그인이 갑자기 안되는겁니까? 재등록해도 안되고, 앱을 삭제했다가 다시 깔고 재등록해도 안됩니다. 모든 등록이 끝나고 문자로 홍채인증서가 발급되었다고 하면서 정작 앱에서는 등록된 인증서가 없다고 나옵니다. 주말에 한시간 넘게 이러고 있으니 짜증나네요. 이럴거면 업데이트를 왜 하는지 모르겠습니다."
509,510,20201113,2020,11,13,1,"몆년 썼는데 다른건 다 좋으나 제일 화나는건 지문으로 로그인하면 어느 순간부터 지문이 변경되었다고 난리칩니다. 휴대폰에서 지문설정은 건드리지도 않았는데 변경되었다고 하니까 열불나네요 재설정하고 하고 재설정하고 또 하고 하다보니 너무 빡쳐서 패턴으로 바꿨더니 이제는 앱을 켜면 네트워크 불안정이라고 나오네요.. 진짜 네트워크 문제인가 싶어 5G 켜보고, 집에서 와이파이 켜보고 서초구에 들릴 일 있어서 거기서도 켜보니 네트워크 불안정떠서 진짜 속터집니다 노트10+ 입니다"
510,511,20210317,2021,03,17,5,사용하기 편하고 좋네요.. 접속하기도 간편하고.. 청약.. 통장관리등 모든 부분에서 사용하기 간편하고 좋은거 같아요.. 다지 좀 흠이라고 하자면 접속시 타은행뱅킹들보다는 접속시간이 조금 더 걸리긴 하는데.. 그거 말고는 전체적으로 사용하는데 불편함은 없네요..더 좋은 뱅킹으로 거듭나세요..
511,512,20200618,2020,06,18,4,"다른 어플에 비해 디자인면에서 깔끔하고 구성이 잘 되어있는것 같아서 잘 이용하고 있습니다. 이체할때 잔액 위에 점3개 세로로 되어 있는데, 이체,내역조회는 버튼이 바로 아래에 보였으면 좋겠습니다. 주로 거래내역 조회나 이체는 많이 사용하니 그게 더 편리할것같습니다."
512,513,20211218,2021,12,18,1,스타뱅킹이 자주 실행이 안됩니다. 이게 업데이트가 있어서 안되면 업데이트를 시켜주는데도 안되고 휴대폰을 껐다가 다시키면 잘 실행이 되는데 문제는 실행이 일주일에 2번?3번정도 계속 실행이 안됩니다. 그때마다 휴대폰을 껐다켰다하기엔 시간도 너무 들고 업데이트가 없는데도 실행이 안되는경우가 종종있습니다. 앱관리를 좀 똑바로 해줬으면 좋겠습니다. 계속 껐다켰다하기엔 앱을 왜 깔았나하는 고민도 계속 들고있습니다.
513,514,20190128,2019,01,28,2,진짜 신한앱 사용하다 국민 사용하는데 별로다. 로그인을 지문과 간편으로 등록햇음에도 이체할때 한번더 확인으로 공인인증서가 젤 먼저 나온다. 어처구니가 없다. 그리고 퀵서비스 같은 빠른 이체 서비스는 이력이 없는 계좌로는 할 수가 없다. 그래서 어쩔 수 없이 일반이체를 하는데 보안카드가 나온다. 미치겠다. 아 물론 보안을 위해 안전적이다. 하지만 길가면서 할수가 없다. 간편로그인을 설정했는데도 kb간편인증을 또 등록해야 한다. 너무 불편타...
